"treatment_id","subject_id","paper_id","gender","age","scenarios","KW_Normative","Game_type","KW_Personal","Bicchieri_Empirical","Bicchieri_Normative","Bicchieri_Personal","Design"
"2020Bas115_1a","2020Bas115_1a_aimo13","2020Bas115",1,22,9,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aimo13","2020Bas115",1,22,10,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akja06","2020Bas115",0,22,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akja06","2020Bas115",0,22,1,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akja06","2020Bas115",0,22,2,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akja06","2020Bas115",0,22,3,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akja06","2020Bas115",0,22,4,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akja06","2020Bas115",0,22,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akja06","2020Bas115",0,22,6,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akja06","2020Bas115",0,22,7,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akja06","2020Bas115",0,22,8,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akja06","2020Bas115",0,22,9,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akja06","2020Bas115",0,22,10,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akmo15","2020Bas115",1,24,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akmo15","2020Bas115",1,24,1,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akmo15","2020Bas115",1,24,2,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akmo15","2020Bas115",1,24,3,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akmo15","2020Bas115",1,24,4,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akmo15","2020Bas115",1,24,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akmo15","2020Bas115",1,24,6,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akmo15","2020Bas115",1,24,7,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akmo15","2020Bas115",1,24,8,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akmo15","2020Bas115",1,24,9,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akmo15","2020Bas115",1,24,10,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akno23","2020Bas115",0,26,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akno23","2020Bas115",0,26,1,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akno23","2020Bas115",0,26,2,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akno23","2020Bas115",0,26,3,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akno23","2020Bas115",0,26,4,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akno23","2020Bas115",0,26,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akno23","2020Bas115",0,26,6,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akno23","2020Bas115",0,26,7,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akno23","2020Bas115",0,26,8,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akno23","2020Bas115",0,26,9,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_akno23","2020Bas115",0,26,10,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amra13","2020Bas115",1,26,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amra13","2020Bas115",1,26,1,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amra13","2020Bas115",1,26,2,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amra13","2020Bas115",1,26,3,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amra13","2020Bas115",1,26,4,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amra13","2020Bas115",1,26,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amra13","2020Bas115",1,26,6,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amra13","2020Bas115",1,26,7,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amra13","2020Bas115",1,26,8,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amra13","2020Bas115",1,26,9,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amra13","2020Bas115",1,26,10,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amtu29","2020Bas115",1,24,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amtu29","2020Bas115",1,24,1,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amtu29","2020Bas115",1,24,2,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amtu29","2020Bas115",1,24,3,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amtu29","2020Bas115",1,24,4,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amtu29","2020Bas115",1,24,5,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amtu29","2020Bas115",1,24,6,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amtu29","2020Bas115",1,24,7,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amtu29","2020Bas115",1,24,8,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amtu29","2020Bas115",1,24,9,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amtu29","2020Bas115",1,24,10,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwa20","2020Bas115",0,25,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwa20","2020Bas115",0,25,1,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwa20","2020Bas115",0,25,2,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwa20","2020Bas115",0,25,3,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwa20","2020Bas115",0,25,4,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwa20","2020Bas115",0,25,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwa20","2020Bas115",0,25,6,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwa20","2020Bas115",0,25,7,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwa20","2020Bas115",0,25,8,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwa20","2020Bas115",0,25,9,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwa20","2020Bas115",0,25,10,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwu22","2020Bas115",0,21,0,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwu22","2020Bas115",0,21,1,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwu22","2020Bas115",0,21,2,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwu22","2020Bas115",0,21,3,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwu22","2020Bas115",0,21,4,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwu22","2020Bas115",0,21,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwu22","2020Bas115",0,21,6,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwu22","2020Bas115",0,21,7,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwu22","2020Bas115",0,21,8,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwu22","2020Bas115",0,21,9,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_amwu22","2020Bas115",0,21,10,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aodi09","2020Bas115",0,23,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aodi09","2020Bas115",0,23,1,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aodi09","2020Bas115",0,23,2,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aodi09","2020Bas115",0,23,3,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aodi09","2020Bas115",0,23,4,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aodi09","2020Bas115",0,23,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aodi09","2020Bas115",0,23,6,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aodi09","2020Bas115",0,23,7,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aodi09","2020Bas115",0,23,8,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aodi09","2020Bas115",0,23,9,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_aodi09","2020Bas115",0,23,10,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_apfo19","2020Bas115",1,21,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_apfo19","2020Bas115",1,21,1,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_apfo19","2020Bas115",1,21,2,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_apfo19","2020Bas115",1,21,3,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_apfo19","2020Bas115",1,21,4,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_apfo19","2020Bas115",1,21,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_apfo19","2020Bas115",1,21,6,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_apfo19","2020Bas115",1,21,7,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_apfo19","2020Bas115",1,21,8,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_apfo19","2020Bas115",1,21,9,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_apfo19","2020Bas115",1,21,10,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asdu12","2020Bas115",0,29,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asdu12","2020Bas115",0,29,1,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asdu12","2020Bas115",0,29,2,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asdu12","2020Bas115",0,29,3,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asdu12","2020Bas115",0,29,4,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asdu12","2020Bas115",0,29,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asdu12","2020Bas115",0,29,6,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asdu12","2020Bas115",0,29,7,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asdu12","2020Bas115",0,29,8,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asdu12","2020Bas115",0,29,9,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asdu12","2020Bas115",0,29,10,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_ashe14","2020Bas115",1,24,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_ashe14","2020Bas115",1,24,1,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_ashe14","2020Bas115",1,24,2,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_ashe14","2020Bas115",1,24,3,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_ashe14","2020Bas115",1,24,4,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_ashe14","2020Bas115",1,24,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_ashe14","2020Bas115",1,24,6,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_ashe14","2020Bas115",1,24,7,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_ashe14","2020Bas115",1,24,8,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_ashe14","2020Bas115",1,24,9,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_ashe14","2020Bas115",1,24,10,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asit10","2020Bas115",0,31,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asit10","2020Bas115",0,31,1,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asit10","2020Bas115",0,31,2,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asit10","2020Bas115",0,31,3,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asit10","2020Bas115",0,31,4,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asit10","2020Bas115",0,31,5,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asit10","2020Bas115",0,31,6,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asit10","2020Bas115",0,31,7,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asit10","2020Bas115",0,31,8,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asit10","2020Bas115",0,31,9,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asit10","2020Bas115",0,31,10,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko17","2020Bas115",1,20,0,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko17","2020Bas115",1,20,1,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko17","2020Bas115",1,20,2,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko17","2020Bas115",1,20,3,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko17","2020Bas115",1,20,4,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko17","2020Bas115",1,20,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko17","2020Bas115",1,20,6,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko17","2020Bas115",1,20,7,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko17","2020Bas115",1,20,8,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko17","2020Bas115",1,20,9,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko17","2020Bas115",1,20,10,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko29","2020Bas115",0,24,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko29","2020Bas115",0,24,1,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko29","2020Bas115",0,24,2,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko29","2020Bas115",0,24,3,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko29","2020Bas115",0,24,4,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko29","2020Bas115",0,24,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko29","2020Bas115",0,24,6,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko29","2020Bas115",0,24,7,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko29","2020Bas115",0,24,8,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko29","2020Bas115",0,24,9,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_asko29","2020Bas115",0,24,10,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atbu30","2020Bas115",0,30,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atbu30","2020Bas115",0,30,1,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atbu30","2020Bas115",0,30,2,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atbu30","2020Bas115",0,30,3,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atbu30","2020Bas115",0,30,4,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atbu30","2020Bas115",0,30,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atbu30","2020Bas115",0,30,6,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atbu30","2020Bas115",0,30,7,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atbu30","2020Bas115",0,30,8,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atbu30","2020Bas115",0,30,9,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atbu30","2020Bas115",0,30,10,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atkr26","2020Bas115",1,22,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atkr26","2020Bas115",1,22,1,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atkr26","2020Bas115",1,22,2,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atkr26","2020Bas115",1,22,3,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atkr26","2020Bas115",1,22,4,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atkr26","2020Bas115",1,22,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atkr26","2020Bas115",1,22,6,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atkr26","2020Bas115",1,22,7,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atkr26","2020Bas115",1,22,8,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atkr26","2020Bas115",1,22,9,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atkr26","2020Bas115",1,22,10,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atra26","2020Bas115",0,30,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atra26","2020Bas115",0,30,1,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atra26","2020Bas115",0,30,2,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atra26","2020Bas115",0,30,3,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atra26","2020Bas115",0,30,4,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atra26","2020Bas115",0,30,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atra26","2020Bas115",0,30,6,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atra26","2020Bas115",0,30,7,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atra26","2020Bas115",0,30,8,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atra26","2020Bas115",0,30,9,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_atra26","2020Bas115",0,30,10,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_avna11","2020Bas115",0,30,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_avna11","2020Bas115",0,30,1,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_avna11","2020Bas115",0,30,2,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_avna11","2020Bas115",0,30,3,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_avna11","2020Bas115",0,30,4,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_avna11","2020Bas115",0,30,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_avna11","2020Bas115",0,30,6,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_avna11","2020Bas115",0,30,7,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_avna11","2020Bas115",0,30,8,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_avna11","2020Bas115",0,30,9,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_avna11","2020Bas115",0,30,10,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_azmo30","2020Bas115",0,27,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_azmo30","2020Bas115",0,27,1,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_azmo30","2020Bas115",0,27,2,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_azmo30","2020Bas115",0,27,3,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_azmo30","2020Bas115",0,27,4,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_azmo30","2020Bas115",0,27,5,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_azmo30","2020Bas115",0,27,6,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_azmo30","2020Bas115",0,27,7,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_azmo30","2020Bas115",0,27,8,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_azmo30","2020Bas115",0,27,9,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_azmo30","2020Bas115",0,27,10,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_eamo23","2020Bas115",0,18,0,-1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_eamo23","2020Bas115",0,18,1,-0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_eamo23","2020Bas115",0,18,2,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_eamo23","2020Bas115",0,18,3,-0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_eamo23","2020Bas115",0,18,4,0.3,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_eamo23","2020Bas115",0,18,5,0.6,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_eamo23","2020Bas115",0,18,6,1,"DG",NA,NA,NA,NA,"Within"
"2020Bas115_1a","2020Bas115_1a_eamo23","2020Bas115",0,18,7,1,"DG",NA,NA,NA,NA,"Within"
